name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Mexico City,Mexico",2023-03-27,29.6,5.7,21.3,29.6,5.7,21.1,5.8,40.4,0.1,100,4.17,rain,0,0,21.6,25.7,79.5,1016.3,36.3,12.6,319.5,27.5,10,10,2023-03-27T06:34:40,2023-03-27T18:49:25,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Mexico City,Mexico",2023-03-28,28,13.4,19.1,26.9,13.4,19,7.8,51.5,20.4,100,25,rain,0,0,74.2,40.6,41.2,1019.1,31.5,11.2,312.1,26.9,10,10,2023-03-28T06:33:49,2023-03-28T18:49:40,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Mexico City,Mexico",2023-03-29,31.9,8.1,17.9,30.3,8,17.8,9.2,61.5,24.2,100,12.5,rain,0,0,64.8,46.4,63.9,1019.4,48.7,11,316.8,27.4,10,10,2023-03-29T06:32:58,2023-03-29T18:49:55,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Mexico City,Mexico",2023-03-30,28,7.1,18.7,27.1,7.1,18.6,7.1,53.9,0,0,0,,0,0,25.2,15.2,148,1018.6,74.7,12.9,290.3,25.1,10,10,2023-03-30T06:32:06,2023-03-30T18:50:10,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Mexico City,Mexico",2023-03-31,27.6,7.1,19.6,26.9,7.1,19.5,6,44.4,0,0,0,rain,0,0,36,20.8,66.9,1019.2,49.7,11.7,322.9,27.9,10,10,2023-03-31T06:31:15,2023-03-31T18:50:26,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Mexico City,Mexico",2023-04-01,29.7,15.3,21.8,28.8,15.3,21.5,6.6,41.1,0.9,100,4.17,rain,0,0,32.4,29.5,35.9,1016.9,21.2,12.4,331.6,28.5,10,10,2023-04-01T06:30:25,2023-04-01T18:50:41,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Mexico City,Mexico",2023-04-02,32.1,12,21.1,30.1,12,20.7,7.9,48.2,0.1,100,4.17,rain,0,0,32.4,27.7,51.6,1018.4,23.1,11.5,327.2,28.2,10,10,2023-04-02T06:29:34,2023-04-02T18:50:56,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Mexico City,Mexico",2023-04-03,33.1,12.1,22,31.2,12.1,21.7,6.7,42.1,0.3,100,8.33,rain,0,0,39.6,18.3,44.5,1014.8,18.2,11.4,316.8,27.3,10,10,2023-04-03T06:28:44,2023-04-03T18:51:11,0.42,Rain,Clear conditions throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Mexico City,Mexico",2023-04-04,32.1,7.1,21.4,30.4,7.1,21,2.9,35.2,0.2,100,4.17,rain,0,0,32.4,22.4,127.6,1014.2,59.4,14.1,314.4,27.3,10,10,2023-04-04T06:27:53,2023-04-04T18:51:27,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Mexico City,Mexico",2023-04-05,33.1,6,21.1,31.4,6,20.8,2.3,36.1,0,0,0,,0,0,42.5,24.6,166.6,1014.3,28,13.2,342.8,29.7,10,10,2023-04-05T06:27:03,2023-04-05T18:51:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Mexico City,Mexico",2023-04-06,32.1,7.9,19.7,30.3,7.9,19.5,6.3,46.7,0,0,0,,0,0,40.7,23.7,177.1,1016.1,22.7,12.3,335.9,29.1,10,10,2023-04-06T06:26:14,2023-04-06T18:51:58,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Mexico City,Mexico",2023-04-07,27.1,11,20,26.2,11,19.9,7.1,49,0,0,0,,0,0,36,25.9,209.5,1015.3,49.2,13.8,317.5,27.3,10,10,2023-04-07T06:25:24,2023-04-07T18:52:14,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Mexico City,Mexico",2023-04-08,31,5.9,18.7,29.1,5.9,18.6,7.8,52.8,2.7,100,16.67,rain,0,0,28.8,29.4,9.2,1017.3,39.7,12.6,281.5,24.2,10,10,2023-04-08T06:24:35,2023-04-08T18:52:29,0.59,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Mexico City,Mexico",2023-04-09,27.1,12,19.2,26.9,12,19.2,8.7,54.1,1.3,100,12.5,rain,0,0,28.8,35.3,322.4,1020,66.1,12.5,258.1,22.2,10,10,2023-04-09T06:23:47,2023-04-09T18:52:45,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Mexico City,Mexico",2023-04-10,29.1,10.9,17.7,28.1,10.9,17.7,9.2,60.5,10.1,100,12.5,rain,0,0,39.6,18,52.8,1020.6,89.1,11.6,244,21.1,10,10,2023-04-10T06:22:58,2023-04-10T18:53:02,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Mexico City,Mexico",2023-04-11,29,6,16,28,6,15.8,8.6,65.5,0.2,100,4.17,rain,0,0,18.7,37,18.6,1020.5,76.9,10.6,256.9,22.4,10,10,2023-04-11T06:22:10,2023-04-11T18:53:18,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Mexico City,Mexico",2023-04-12,25.1,6.2,17,25.1,4.7,16.8,5.4,53.3,9,100,4.17,rain,0,0,21.6,24.9,19.5,1017.9,61.5,15.9,257.8,22.4,10,10,2023-04-12T06:21:23,2023-04-12T18:53:34,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Mexico City,Mexico",2023-04-13,24.1,7,17.9,24.1,7,17.8,4.4,44.2,0,0,0,,0,0,44.3,24.1,187.5,1018.6,53.3,16.6,300.4,26,10,10,2023-04-13T06:20:36,2023-04-13T18:53:51,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-04-14,26.7,8.1,19.2,26,8.1,19.1,0.7,31.7,0,0,0,,0,0,40.7,25.5,169.4,1018,17.3,16.3,337.5,29.1,10,10,2023-04-14T06:19:49,2023-04-14T18:54:07,0.81,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,MMCB,remote,MMMX,MMTO"
"Mexico City,Mexico",2023-04-15,34.1,4.1,19.9,31.5,4.1,19.8,-1.9,26.8,0,0,0,,0,0,19.1,27.7,79.3,1019.1,37.5,16.4,340.6,29.5,10,10,2023-04-15T06:19:03,2023-04-15T18:54:24,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMTO,MMMX"
"Mexico City,Mexico",2023-04-16,34.1,6.1,19.1,31.5,5.1,18.7,2,37.4,0,0,0,rain,0,0,57.6,25.9,8,1020.9,34.6,15.5,295.7,25.7,10,10,2023-04-16T06:18:18,2023-04-16T18:54:42,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-04-17,24.1,9.1,17.2,24.1,8.6,17.1,6.7,52.2,0.1,100,4.17,rain,0,0,18.4,22.3,132.6,1019,73.6,15.3,225.6,19.4,10,10,2023-04-17T06:17:33,2023-04-17T18:54:59,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,MMTO,MMMX"
"Mexico City,Mexico",2023-04-18,28,5.1,19,26.6,5.1,18.7,3.6,43.7,0,0,0,,0,0,40.7,22.3,185,1017.2,34.2,14.5,341.3,29.5,10,10,2023-04-18T06:16:48,2023-04-18T18:55:16,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-19,28.1,14.1,20.5,26.7,14.1,20.4,2.7,32.3,0,0,0,,0,0,19.8,29.5,180.3,1017.1,56.7,15.1,300.4,25.9,10,10,2023-04-19T06:16:04,2023-04-19T18:55:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMMX"
"Mexico City,Mexico",2023-04-20,30,7.1,19.3,28.1,7.1,19.1,4.7,43.6,8,100,4.17,rain,0,0,15.8,27.7,130.4,1020.3,36.4,12.9,311.9,27,10,10,2023-04-20T06:15:21,2023-04-20T18:55:52,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-21,28.1,9,19.7,26.7,9,19.6,5,42.2,0.1,100,4.17,rain,0,0,25.2,22,269.8,1020.4,48.5,16,277.6,24,10,10,2023-04-21T06:14:38,2023-04-21T18:56:10,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-04-22,30,11,20.6,28.4,11,20.4,5.6,41.6,0.5,100,8.33,rain,0,0,26.3,29.5,226.6,1018.8,76.6,13.7,267.1,23.3,10,10,2023-04-22T06:13:56,2023-04-22T18:56:29,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-23,33.1,7,21.2,31.4,6.2,20.9,4,37.6,0,0,0,,0,0,25.2,33.5,240.8,1016.7,47.3,15,317.1,27.5,10,10,2023-04-23T06:13:15,2023-04-23T18:56:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-24,30.1,10.1,20.4,29,10.1,20.3,4.7,38.7,0,0,0,,0,0,25.6,25.9,229.8,1017.1,62.6,16.1,301.3,26,10,10,2023-04-24T06:12:34,2023-04-24T18:57:06,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-25,28,12,21.6,26.6,12,21.4,0.9,29.3,0,0,0,,0,0,18,24,231.4,1016,60.8,16.9,338.4,29.2,10,10,2023-04-25T06:11:54,2023-04-25T18:57:26,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMTO,MMMX"
"Mexico City,Mexico",2023-04-26,32.1,8.1,19.9,29.9,8.1,19.7,1,30.9,0,0,0,rain,0,0,48.2,37.1,158.7,1015.5,75.1,15,277.8,24.1,10,10,2023-04-26T06:11:15,2023-04-26T18:57:45,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-27,29.1,6.1,19.5,27.4,4.5,19.2,0.1,30.5,0,0,0,,0,0,59.4,28.6,174.6,1017.8,63.8,11.2,299.9,25.8,10,10,2023-04-27T06:10:36,2023-04-27T18:58:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-28,35.1,6.1,19.2,32.8,6.1,19,-1,30.5,0,0,0,,0,0,26.3,25.9,194.5,1017.3,23.9,14.9,352.8,30.5,10,10,2023-04-28T06:09:58,2023-04-28T18:58:25,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-04-29,27.1,10.1,19.3,26.6,10.1,19.3,-1,28.3,0,0,0,,0,0,35.3,30.4,325,1018.1,29.3,13.3,339.5,29.4,10,10,2023-04-29T06:09:21,2023-04-29T18:58:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-04-30,32.1,4.1,18.9,30.1,2.2,18.4,1.6,36.2,0,0,0,,0,0,18.4,24.1,144.5,1020.5,23.1,15.1,348,30.2,10,10,2023-04-30T06:08:45,2023-04-30T18:59:05,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMTO,MMMX"
"Mexico City,Mexico",2023-05-01,32.1,5,21.2,29.9,3.2,20.7,-0.2,27,0,0,0,,0,0,25.2,25.9,186.4,1017.7,55.4,15.2,315.5,27.2,10,10,2023-05-01T06:08:10,2023-05-01T18:59:26,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-02,32.1,6.1,20.9,29.9,6.1,20.3,0.2,29.6,0,0,0,,0,0,19.4,18.6,197.8,1017.9,17.6,15.4,352.8,30.4,10,10,2023-05-02T06:07:35,2023-05-02T18:59:47,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-03,34,11.1,22.4,31.7,11.1,22.1,1.4,26.5,0,0,0,,0,0,14.4,29.3,126.2,1017.4,50.5,13.6,320.5,27.6,10,10,2023-05-03T06:07:01,2023-05-03T19:00:08,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76675399999,76679399999,MMCB,remote,MMSM,MMMX"
"Mexico City,Mexico",2023-05-04,27.1,9.1,20.4,26.3,7.6,20.3,5.8,41,2.6,100,4.17,rain,0,0,22.7,29.5,315.3,1017.8,77.1,15.2,261.5,22.7,10,10,2023-05-04T06:06:29,2023-05-04T19:00:29,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-05,27,10.1,19.6,26.3,10.1,19.6,7.3,48.1,3.5,100,4.17,rain,0,0,33.1,25.8,71.1,1021.3,75.4,13,233.5,20.2,9,10,2023-05-05T06:05:57,2023-05-05T19:00:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-06,29,7.1,20.1,27.4,7.1,19.7,5.8,45.3,0.1,100,4.17,rain,0,0,33.1,42.4,10.1,1022.3,53.3,10.9,316.3,27.4,10,10,2023-05-06T06:05:25,2023-05-06T19:01:12,0.54,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-07,33.1,7,20,31.2,6.2,19.6,7.1,47.6,9.4,100,8.33,rain,0,0,20.5,27.7,348.9,1020.3,49.7,12.2,304.5,26.3,10,10,2023-05-07T06:04:55,2023-05-07T19:01:34,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-08,34.1,7.1,18.6,32.2,5.7,18.4,6.9,51.6,0.2,100,4.17,rain,0,0,59.4,37.1,319.7,1021.1,59.1,13.7,206.2,17.8,10,10,2023-05-08T06:04:26,2023-05-08T19:01:57,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,MMMX,MMTO"
"Mexico City,Mexico",2023-05-09,27.1,9.1,18.2,26.2,7.3,18.1,6,48.2,0.6,100,4.17,rain,0,0,37.4,33.5,264.9,1022,70.4,14,283.8,24.4,10,10,2023-05-09T06:03:58,2023-05-09T19:02:19,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-10,32.1,6.1,18.1,30.8,6.1,18,7.1,53.1,0.1,100,4.17,rain,0,0,21.6,25.9,168,1019.6,32.6,13.5,259.2,22.3,9,10,2023-05-10T06:03:30,2023-05-10T19:02:42,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMMX,MMTO"
"Mexico City,Mexico",2023-05-11,27.9,7.1,19.4,26.7,7.1,19.2,5.3,45,0,0,0,,0,0,23,25.9,182.3,1015.9,39.8,15,303.4,26.3,10,10,2023-05-11T06:03:04,2023-05-11T19:03:04,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMMX,MMTO"
"Mexico City,Mexico",2023-05-12,28.1,8.1,18.3,26.7,6.8,18.1,6.4,50.6,6.5,100,8.33,rain,0,0,39.2,18.4,199.3,1017.9,43.6,13.6,273.6,23.6,10,10,2023-05-12T06:02:38,2023-05-12T19:03:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMMX,MMTO"
"Mexico City,Mexico",2023-05-13,27,6.1,18,26.2,4.1,17.9,7.2,53.9,0.491,100,4.17,rain,0,0,57.6,33.4,38,1019,55.8,13.4,256.8,22.2,10,10,2023-05-13T06:02:14,2023-05-13T19:03:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX"
"Mexico City,Mexico",2023-05-14,30.1,11.1,18.3,28.9,11.1,18.2,6.8,51.7,0.8,100,8.33,rain,0,0,16.9,25.9,69.9,1022.2,57.5,14.4,295,25.4,10,10,2023-05-14T06:01:50,2023-05-14T19:04:14,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-15,23.9,9.1,17,23.9,7,16.9,4.5,47.4,0.2,100,4.17,rain,0,0,25.9,27.7,322,1024.6,52.5,16.8,266.1,23.3,10,10,2023-05-15T06:01:28,2023-05-15T19:04:37,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMMX,MMTO"
"Mexico City,Mexico",2023-05-16,29.1,7.1,15.9,28,5.7,15.7,6.5,57.1,2.4,100,12.5,rain,0,0,48.2,26.5,143,1023.4,55.1,12.1,222.1,19,9,10,2023-05-16T06:01:06,2023-05-16T19:05:00,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-17,30,7.1,18.6,28.8,7.1,18.5,6,46.7,0.2,100,8.33,rain,0,0,13.3,25.8,140.7,1018.9,54.7,13.7,206.2,17.9,9,10,2023-05-17T06:00:46,2023-05-17T19:05:24,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-18,27,7.1,18.3,26.9,5.7,18.2,5.6,49.4,0.7,100,4.17,rain,0,0,11.9,31.7,341.4,1019.3,52.8,15.3,259.2,22.3,10,10,2023-05-18T06:00:26,2023-05-18T19:05:48,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMMX"
"Mexico City,Mexico",2023-05-19,25,14.9,18.8,25,14.9,18.8,8.7,54.9,0.7,100,4.17,rain,0,0,19.4,35.3,40.3,1021.2,99,14.5,276.6,23.9,10,10,2023-05-19T06:00:08,2023-05-19T19:06:11,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-20,31,10.1,18.5,29.8,10.1,18.4,9.6,59.9,0.7,100,8.33,rain,0,0,14,25.9,11.3,1023.2,91,13,224.1,19.5,9,10,2023-05-20T05:59:50,2023-05-20T19:06:35,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-21,31,14,18.8,29.6,14,18.7,10,59,1.4,100,20.83,rain,0,0,13,29.5,325.9,1022.8,89.2,12.7,186.6,16,10,10,2023-05-21T05:59:34,2023-05-21T19:06:59,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-22,30.1,13.1,18.3,30.1,13.1,18.3,12.1,70.7,0.7,100,12.5,rain,0,0,18.7,14.8,50.4,1022.3,81.5,9.9,147.8,12.7,10,10,2023-05-22T05:59:19,2023-05-22T19:07:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-23,33,10.1,19.7,32.2,10.1,19.7,10.8,59.1,0.024,100,8.33,rain,0,0,15.1,29.4,344.9,1018.6,82.7,13.4,218.7,19,10,10,2023-05-23T05:59:04,2023-05-23T19:07:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-24,29.1,12,19.8,29.2,12,19.7,10.4,60.3,0.5,100,4.17,rain,0,0,27,21.6,8.1,1019.8,77.6,10.4,188.6,16.1,9,10,2023-05-24T05:58:51,2023-05-24T19:08:11,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-25,27,14.9,20.9,26.2,14.9,20.8,9.3,51.7,0.4,100,4.17,rain,0,0,19.8,25.9,0.5,1016,63.2,13.9,207.5,17.8,9,10,2023-05-25T05:58:39,2023-05-25T19:08:34,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMTO,MMMX"
"Mexico City,Mexico",2023-05-26,27.1,12.1,20.4,27.6,12.1,20.4,9.7,53.8,0,0,0,rain,0,0,24.5,29.5,35.7,1017.4,86.1,13.6,340.3,29.4,10,10,2023-05-26T05:58:28,2023-05-26T19:08:58,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-27,27.1,12.1,20.3,26.2,12.1,20.3,8.2,48.1,0.5,100,4.17,rain,0,0,14.8,18,59.5,1020.1,79.3,14.3,353.5,30.3,10,10,2023-05-27T05:58:17,2023-05-27T19:09:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO"
"Mexico City,Mexico",2023-05-28,28,8.1,17.9,28,6.8,17.8,10.3,63.1,1.3,100,4.17,rain,0,0,20.2,22.3,31.6,1021.6,74,12.5,205.7,17.7,10,10,2023-05-28T05:58:08,2023-05-28T19:09:45,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-29,30.1,9.1,17.5,29.8,9.1,17.5,9.4,60.4,1.5,100,4.17,rain,0,0,19.8,28.4,130.7,1020.9,58.5,14.1,205.1,17.8,10,10,2023-05-29T05:58:00,2023-05-29T19:10:08,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Mexico City,Mexico",2023-05-30,30.1,9.1,19.5,29.5,9.1,19.4,7.3,50.3,0,0,0,,0,0,20.9,20.5,349.9,1017.6,31.7,13.6,351.2,30.4,10,10,2023-05-30T05:57:53,2023-05-30T19:10:32,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Mexico City,Mexico",2023-05-31,27,12.1,21,26.9,12.1,20.9,10.2,53.2,0,0,0,rain,0,0,90,18,21.8,1012.4,44.9,10.5,302.6,25.9,10,10,2023-05-31T05:57:47,2023-05-31T19:10:55,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
"Mexico City,Mexico",2023-06-01,30,11.1,21.8,30.3,11.1,21.7,11,53.8,0.4,100,4.17,rain,0,0,28.8,22.3,146.5,1015.4,35.7,10.6,337.8,29.3,10,10,2023-06-01T05:57:42,2023-06-01T19:11:17,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Mexico City,Mexico",2023-06-02,30,10.1,23,28.3,10.1,22.7,8.9,45.3,4.122,100,4.17,rain,0,0,15.1,17.3,49.5,1015.7,40.7,11.5,352.6,30.4,10,10,2023-06-02T05:57:38,2023-06-02T19:11:40,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
